Source,Sport,Player ID,Player Name,Position,Team,Stat Type,Line Score,Adjusted Odds,Implied Probability,Date,Start Time (CST),Status,League,Odds Type,Headshot URL,Data ID,Average Line,Average No-Vig Over %,Average No-Vig Under %,Percent Difference,Max No-Vig %,Bet Tag,Player Image,Game Start Time,Fav,Spread,O/U,Game Short Title,Scheduled At,Match Progress,Venue Name,Venue Type,Broadcasts,Max No-Vig % Price,True Price,Date,True Point Average Line,EST. Return Date,Injury Status,Comment,Starter,Opp,PrizePicks,Opportunities,Edge % Over,Edge % Under,Edge %,DvP Projection,DVP Rank,Opp +/-,DVP Bet,Average Projected,DVP Adjusted,Total Projection,Underdog Line,Callout Bet Tag
PrizePicks,MLB,194120,Austin Martin,OF,MIN,Runs,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Christopher_Martin_MLB_player_YlhSnt16UdSK3mVvYiFX7SHI-450.webp,13787936,0.50,33.66,66.34,-2.89,66.34,Under,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-197.000,-197.000,8/15/2026,0.337,,,,No,PHI,5.91,2.94,33.66,66.34,33.66,0.34,19,-0.00529,under,0.71,0.331308,0.47,0.5,Push
PrizePicks,MLB,331047,Luis Arraez,IF,PHI,Runs,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/manual/Luis Arraez.png,13787938,0.50,39.1,60.9,-5.09,60.9,Under,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-156.000,-156.000,8/15/2026,0.391,,,,No,MIN,6.3,2.76,39.1,60.9,39.1,0.39,9,0.01242,over,0.67,0.40342,0.49,0.5,Push
PrizePicks,MLB,323543,Derek Hill,OF,PHI,Hits+Runs+RBIs,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/manual/Derek Hill.WEBP,13787945,0.50,57.29,42.71,-3.65,57.29,Over,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-134.000,-134.000,8/15/2026,0.573,,,,No,MIN,4.61,1.91,57.29,42.71,57.29,0.57,9,0.00688,over,0.48,0.579776,0.55,0,Good Bet
PrizePicks,MLB,309107,Josh Bell,DH,MIN,Runs,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/manual/Josh_Bell-.png,13787946,0.50,35.91,64.09,-3.65,64.09,Under,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-178.000,-178.000,8/15/2026,0.359,,,,No,PHI,5.38,2.83,35.91,64.09,35.91,0.36,19,-0.00509,under,0.72,0.354006,0.48,0.5,Push
PrizePicks,MLB,67634,J.T. Realmuto,C,PHI,RBIs,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Jacob_Realmuto_MLB_player_qUdvpTDV1nY6g19qkvI7KEEH-450.webp,13787949,,,,,,,,2026-08-15T23:11:00Z,Yes,-1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,,,,,,,,No,,,3.5,,,,0,,0,,0.76,,0.63,0.5,Push
PrizePicks,MLB,73988,Bryce Harper,IF,PHI,Walks,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,standard,https://static.prizepicks.com/images/players/MLB/Bryce_Harper_MLB_player_mhsTcoXtjRH4vlcux7XU1Zyy-450.webp,13787951,0.50,49.75,50.25,-7.56,50.25,Under,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-101.000,-101.000,8/15/2026,0.498,,,,No,MIN,6.24,2.39,49.75,50.25,50.25,0.5,19,-0.00813,under,0.61,0.489374,0.52,0.5,Great Bet
PrizePicks,MLB,73988,Bryce Harper,IF,PHI,Stolen Bases,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Bryce_Harper_MLB_player_mhsTcoXtjRH4vlcux7XU1Zyy-450.webp,13787952,0.50,6.47,93.53,,11.11,Over,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,800.000,800.000,8/15/2026,0.065,,,,No,MIN,6.24,2.39,6.47,93.53,6.47,0.06,19,-0.00669,under,0.61,0.058008,0.39,0.5,Push
PrizePicks,MLB,142007,Royce Lewis,IF,MIN,Home Runs,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Royce_Lewis_MLB_player_dofpjqKPXuiwmUAdGhxhgmX3-450.webp,13787953,0.50,17.24,82.76,-6.13,82.76,Under,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-480.000,-480.000,8/15/2026,0.172,,,,No,PHI,5.9,2.32,17.24,82.76,17.24,0.17,9,0.00603,over,0.56,0.178432,0.35,0.5,Push
PrizePicks,MLB,194120,Austin Martin,OF,MIN,Stolen Bases,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Christopher_Martin_MLB_player_YlhSnt16UdSK3mVvYiFX7SHI-450.webp,13787954,0.50,14.71,85.29,,20,Over,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,400.000,400.000,8/15/2026,0.147,,,,No,PHI,5.91,2.94,14.71,85.29,14.71,0.15,10,0.00794,over,0.71,0.155038,0.38,0.5,Push
PrizePicks,MLB,194120,Austin Martin,OF,MIN,Hits,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Christopher_Martin_MLB_player_YlhSnt16UdSK3mVvYiFX7SHI-450.webp,13787955,0.50,56.96,43.04,-2.72,56.96,Over,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-132.000,-132.000,8/15/2026,0.570,,,,No,PHI,5.91,2.94,56.96,43.04,56.96,0.57,22,-0.01617,under,0.71,0.55343,0.58,0.5,Good Bet
PrizePicks,MLB,332009,Kaelen Culpepper,IF,MIN,Hits,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,standard,https://static.prizepicks.com/images/manual/Kaelen Culpepper.png,13787957,0.50,50.13,49.87,-7.94,50.13,Over,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-101.000,-101.000,8/15/2026,0.501,,,,No,PHI,4.19,2.03,50.13,49.87,50.13,0.5,22,-0.01116,under,0.36,0.490135,0.47,0.5,Push
PrizePicks,MLB,331047,Luis Arraez,IF,PHI,RBIs,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/manual/Luis Arraez.png,13787959,,,,,,,,2026-08-15T23:11:00Z,Yes,-1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,,,,,,,,No,MIN,6.3,2.76,,,,0,9,0.00994,over,0.67,0.009936,0.59,0.5,Push
PrizePicks,MLB,67509,Byron Buxton,OF,MIN,Hits,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Byron_Buxton_MLB_player_Ns1Ub7sY89wW0dPjrefEOudB-450.webp,13787960,0.50,62.91,37.09,-2.37,62.91,Over,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-170.000,-170.000,8/15/2026,0.629,8/8/2026,10-Day-IL,Jul 29: Buxton (hip) is not in the lineup for Wednesday's game against the Royals.,No,PHI,7.14,2.95,62.91,37.09,62.91,0.63,22,-0.01622,under,0.77,0.612875,0.63,0.5,Good Bet
PrizePicks,MLB,142007,Royce Lewis,IF,MIN,RBIs,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Royce_Lewis_MLB_player_dofpjqKPXuiwmUAdGhxhgmX3-450.webp,13787961,,,,,,,,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,,,,,,,,No,PHI,5.9,2.32,,,,0,19,-0.00139,under,0.56,-0.001392,0.53,0.5,Push
PrizePicks,MLB,329541,Bryan De La Cruz,OF,PHI,Hits,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Bryan_De_La_Cruz_MLB_player_FcR0a7NWdTVQMdvB7Oll4FDI-450.webp,13787962,0.50,59.57,40.43,-1.97,59.57,Over,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-147.000,-147.000,8/15/2026,0.596,,,,No,MIN,5.57,2.81,59.57,40.43,59.57,0.6,12,0.00421,over,0.9,0.599915,0.65,0.5,Good Bet
PrizePicks,MLB,74759,Edmundo Sosa,OF,PHI,Home Runs,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Edmundo_Sosa_MLB_player_JIJ7g9fQHiTmGPC8SZmBl8oP-450.webp,13787963,0.50,11.78,88.22,-7.78,88.22,Under,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-749.000,-749.000,8/15/2026,0.118,,,,No,MIN,5.23,2.8,11.78,88.22,11.78,0.12,16,0.00112,over,0.61,0.11892,0.41,0.5,Push
PrizePicks,MLB,73988,Bryce Harper,IF,PHI,Hits,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Bryce_Harper_MLB_player_mhsTcoXtjRH4vlcux7XU1Zyy-450.webp,13787965,0.50,61.88,38.12,-1.89,61.88,Over,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-162.000,-162.000,8/15/2026,0.619,,,,No,MIN,6.24,2.39,61.88,38.12,61.88,0.62,12,0.00359,over,0.61,0.622385,0.59,0.5,Good Bet
PrizePicks,MLB,237314,Kody Clemens,IF,MIN,Hits+Runs+RBIs,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/manual/Kody_Clemens.png,13787966,1.50,41.01,58.99,-5.8,58.99,Under,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-144.000,-144.000,8/15/2026,1.230,,,,No,,,3.5,63.68274716,36.31725284,63.68274716,1.23,,0,,0.8,,1.01,0,Push
PrizePicks,MLB,67940,Alec Bohm,IF,PHI,Home Runs,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Alec_Bohm_MLB_player_kikYiFKsWk4374Ra6YncvWQy-450.webp,13787967,0.50,12.1,87.9,-8.1,87.9,Under,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-726.000,-726.000,8/15/2026,0.121,,,,No,MIN,6.28,2.79,12.1,87.9,12.1,0.12,16,0.00112,over,0.64,0.122116,0.42,0.5,Push
PrizePicks,MLB,309107,Josh Bell,DH,MIN,Walks,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/manual/Josh_Bell-.png,13787968,0.50,37.51,62.49,-6.74,62.49,Under,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-167.000,-167.000,8/15/2026,0.375,,,,No,PHI,5.38,2.83,37.51,62.49,37.51,0.38,25,-0.01641,under,0.72,0.358686,0.49,0.5,Push
PrizePicks,MLB,74759,Edmundo Sosa,OF,PHI,Hits,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Edmundo_Sosa_MLB_player_JIJ7g9fQHiTmGPC8SZmBl8oP-450.webp,13787970,0.50,60.56,39.44,-2.13,60.56,Over,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-154.000,-154.000,8/15/2026,0.606,,,,No,MIN,5.23,2.8,60.56,39.44,60.56,0.61,12,0.0042,over,0.61,0.6098,0.58,0.5,Good Bet
PrizePicks,MLB,67634,J.T. Realmuto,C,PHI,Total Bases,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Jacob_Realmuto_MLB_player_qUdvpTDV1nY6g19qkvI7KEEH-450.webp,13787974,,,,,,,,2026-08-15T23:11:00Z,Yes,-1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,,,,,,,,No,,,3.5,,,,0,,0,,0.76,,1.13,1.5,Push
PrizePicks,MLB,67532,Kyle Schwarber,DH,PHI,Home Runs,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Kyle_Schwarber_MLB_player_68nHEJrjzq1CxWv0nqnyV0Tj-450.webp,13787975,0.50,26.22,73.78,-2.96,73.78,Under,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-281.000,-281.000,8/15/2026,0.262,,,,No,MIN,6.34,1.8,26.22,73.78,26.22,0.26,16,0.00072,over,0.45,0.26292,0.37,0.5,Push
PrizePicks,MLB,67509,Byron Buxton,OF,MIN,Home Runs,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Byron_Buxton_MLB_player_Ns1Ub7sY89wW0dPjrefEOudB-450.webp,13787977,0.50,20.08,79.92,-2.99,79.92,Under,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-398.000,-398.000,8/15/2026,0.201,8/8/2026,10-Day-IL,Jul 29: Buxton (hip) is not in the lineup for Wednesday's game against the Royals.,No,PHI,7.14,2.95,20.08,79.92,20.08,0.2,9,0.00767,over,0.77,0.20847,0.42,0.5,Push
PrizePicks,MLB,323543,Derek Hill,OF,PHI,Hits,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,standard,https://static.prizepicks.com/images/manual/Derek Hill.WEBP,13787978,0.50,50.83,49.17,-8.64,50.83,Over,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-103.000,-103.000,8/15/2026,0.508,,,,No,MIN,4.61,1.91,50.83,49.17,50.83,0.51,12,0.00286,over,0.48,0.511165,0.5,0.5,Push
PrizePicks,MLB,236062,Luke Keaschall,IF,MIN,Hits,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Luke_Keaschall_MLB_player_9p2I68MMV3uyUt5w5LjU1GiL-450.webp,13787979,0.50,56.73,43.27,-2.95,56.73,Over,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-131.000,-131.000,8/15/2026,0.567,,,,No,PHI,4.93,1.91,56.73,43.27,56.73,0.57,22,-0.0105,under,0.51,0.556795,0.53,0.5,Good Bet
PrizePicks,MLB,331047,Luis Arraez,IF,PHI,Home Runs,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/manual/Luis Arraez.png,13787980,0.50,8.17,91.83,-7.04,91.83,Under,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-1124.000,-1124.000,8/15/2026,0.082,,,,No,MIN,6.3,2.76,8.17,91.83,8.17,0.08,16,0.0011,over,0.67,0.082804,0.42,0.5,Push
PrizePicks,MLB,73988,Bryce Harper,IF,PHI,Home Runs,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Bryce_Harper_MLB_player_mhsTcoXtjRH4vlcux7XU1Zyy-450.webp,13787981,0.50,17.4,82.6,-3.32,82.6,Under,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-475.000,-475.000,8/15/2026,0.174,,,,No,MIN,6.24,2.39,17.4,82.6,17.4,0.17,16,0.00096,over,0.61,0.174956,0.36,0.5,Push
PrizePicks,MLB,67509,Byron Buxton,OF,MIN,Walks,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Byron_Buxton_MLB_player_Ns1Ub7sY89wW0dPjrefEOudB-450.webp,13787982,0.50,31.47,68.53,-6.78,68.53,Under,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-218.000,-218.000,8/15/2026,0.315,8/8/2026,10-Day-IL,Jul 29: Buxton (hip) is not in the lineup for Wednesday's game against the Royals.,No,PHI,7.14,2.95,31.47,68.53,31.47,0.31,25,-0.01711,under,0.77,0.29759,0.47,0.5,Push
PrizePicks,MLB,67509,Byron Buxton,OF,MIN,Stolen Bases,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Byron_Buxton_MLB_player_Ns1Ub7sY89wW0dPjrefEOudB-450.webp,13787983,0.50,12.46,87.54,,18.18,Over,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,450.000,450.000,8/15/2026,0.125,8/8/2026,10-Day-IL,Jul 29: Buxton (hip) is not in the lineup for Wednesday's game against the Royals.,No,PHI,7.14,2.95,12.46,87.54,12.46,0.12,10,0.00797,over,0.77,0.132565,0.47,0.5,Push
PrizePicks,MLB,329541,Bryan De La Cruz,OF,PHI,Total Bases,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Bryan_De_La_Cruz_MLB_player_FcR0a7NWdTVQMdvB7Oll4FDI-450.webp,13787984,,,,,,,,2026-08-15T23:11:00Z,Yes,-1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,,,,,,,,No,MIN,5.57,2.81,,,,0,12,0.04384,over,0.9,0.043836,0.7,0.5,Push
PrizePicks,MLB,74759,Edmundo Sosa,OF,PHI,RBIs,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Edmundo_Sosa_MLB_player_JIJ7g9fQHiTmGPC8SZmBl8oP-450.webp,13787985,,,,,,,,2026-08-15T23:11:00Z,Yes,-1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,,,,,,,,No,MIN,5.23,2.8,,,,0,9,0.01008,over,0.61,0.01008,0.56,0.5,Push
PrizePicks,MLB,202333,Brooks Lee,IF,MIN,RBIs,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Brooks_Lee_MLB_player_vUwRlgYgxFtFNpC5VeMpCZ3J-450.webp,13787986,,,,,,,,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,,,,,,,,No,PHI,4.53,2.05,,,,0,19,-0.00123,under,0.5,-0.00123,0.5,0.5,Push
PrizePicks,MLB,202333,Brooks Lee,IF,MIN,Walks,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Brooks_Lee_MLB_player_vUwRlgYgxFtFNpC5VeMpCZ3J-450.webp,13787987,0.50,26.91,73.09,-7.86,73.09,Under,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-272.000,-272.000,8/15/2026,0.269,,,,No,PHI,4.53,2.05,26.91,73.09,26.91,0.27,25,-0.01189,under,0.5,0.25721,0.38,0.5,Push
PrizePicks,MLB,67961,Ryan Jeffers,C,MIN,RBIs,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Ryan_Jeffers_MLB_player_rCBkjhzyoRfTDlfc84hcUdS-450.webp,13787989,,,,,,,,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,,,,,,,,No,PHI,5.94,3.15,,,,0,19,-0.00189,under,0.9,-0.00189,0.7,0.5,Push
PrizePicks,MLB,236062,Luke Keaschall,IF,MIN,Total Bases,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Luke_Keaschall_MLB_player_9p2I68MMV3uyUt5w5LjU1GiL-450.webp,13787990,,,,,,,,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,,,,,,,,No,PHI,4.93,1.91,,,,0,18,-0.02101,under,0.51,-0.02101,0.5,0.5,Push
PrizePicks,MLB,74759,Edmundo Sosa,OF,PHI,Runs,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Edmundo_Sosa_MLB_player_JIJ7g9fQHiTmGPC8SZmBl8oP-450.webp,13787991,0.50,36.3,63.7,-5.05,63.7,Under,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-175.000,-175.000,8/15/2026,0.363,,,,No,MIN,5.23,2.8,36.3,63.7,36.3,0.36,9,0.0126,over,0.61,0.3756,0.46,0.5,Push
PrizePicks,MLB,67961,Ryan Jeffers,C,MIN,Walks,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Ryan_Jeffers_MLB_player_rCBkjhzyoRfTDlfc84hcUdS-450.webp,13787992,0.50,43.08,56.92,,57.81,Over,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-137.000,-137.000,8/15/2026,0.431,,,,No,PHI,5.94,3.15,43.08,56.92,43.08,0.43,25,-0.01827,under,0.9,0.41253,0.56,0.5,Push
PrizePicks,MLB,237314,Kody Clemens,IF,MIN,RBIs,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/manual/Kody_Clemens.png,13787994,,,,,,,,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,,,,,,,,No,,,3.5,,,,0,,0,,0.8,,0.65,0.5,Push
PrizePicks,MLB,142007,Royce Lewis,IF,MIN,Stolen Bases,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Royce_Lewis_MLB_player_dofpjqKPXuiwmUAdGhxhgmX3-450.webp,13787995,0.50,12.4,87.6,,18.18,Over,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,450.000,450.000,8/15/2026,0.124,,,,No,PHI,5.9,2.32,12.4,87.6,12.4,0.12,10,0.00626,over,0.56,0.130264,0.39,0.5,Push
PrizePicks,MLB,236062,Luke Keaschall,IF,MIN,Walks,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Luke_Keaschall_MLB_player_9p2I68MMV3uyUt5w5LjU1GiL-450.webp,13787996,0.50,35.02,64.98,-6.85,64.98,Under,https://www.freeiconspng.com/img/1934,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,-186.000,-186.000,8/15/2026,0.350,,,,No,PHI,4.93,1.91,35.02,64.98,35.02,0.35,25,-0.01108,under,0.51,0.339122,0.42,0.5,Push
PrizePicks,MLB,332009,Kaelen Culpepper,IF,MIN,Total Bases,0.5,TRUE,N/A,8/15/2026,11:46:36 AM,pre_game,MLB,standard,https://static.prizepicks.com/images/manual/Kaelen Culpepper.png,13787997,,,,,,,,2026-08-15T23:11:00Z,No,1.5,8.1,Phillies @ Twins,2026-08-15T23:10:00Z,Sat 07:10pm,Target Field,outdoor,,,,,,,,,No,PHI,4.19,2.03,,,,0,18,-0.02233,under,0.36,-0.02233,0.45,0.5,Push
