Source,Sport,Player ID,Player Name,Position,Team,Stat Type,Line Score,Adjusted Odds,Implied Probability,Date,Start Time (CST),Status,League,Odds Type,Headshot URL,Data ID,Average Line,Average No-Vig Over %,Average No-Vig Under %,Percent Difference,Max No-Vig %,Bet Tag,Player Image,Game Start Time,Fav,Spread,O/U,Game Short Title,Scheduled At,Match Progress,Venue Name,Venue Type,Broadcasts,Max No-Vig % Price,True Price,Date,True Point Average Line,EST. Return Date,Injury Status,Comment,Starter,Opp,PrizePicks,Opportunities,Edge % Over,Edge % Under,Edge %,DvP Projection,DVP Rank,Opp +/-,DVP Bet,Average Projected,DVP Adjusted,Total Projection,PrizePicks Line,Callout Bet Tag
Underdog,MLB,,Colt Emerson,SS,,Home Runs,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260518_18-43f35706-6e0a-4e0f-9f70-e1b95a3f9386.png,,0.5,11.59,88.41,-3.33,88.41,Under,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-763.00,-763,7/30/2026,0.1159,,,,No,LAD,4.01,1.81,26.50479353,73.50,26.50479353,0.12,7,0.00688,over,0.12,0.122778,0.24,0.5,Best Bet
Underdog,MLB,,Richie Palacios,2B,,Home Runs,0.5,,,7/31/2026,Fri 07:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-24887442-7de5-4d3d-ab41-3a95e68828ec.png,,0.5,5.76,94.24,0.78,94.24,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.1,White Sox @ Rays,2026-07-31T23:10:00Z,Fri 07:10pm,Tropicana Field,indoor,,"-1,636.00",-1636,7/31/2026,0.0576,,,,No,,,3.5,24.33087737,75.67,24.33087737,0.06,,0,,0.06,,0.21,0.5,Push
Underdog,MLB,,Sam Antonacci,LF,,Home Runs,0.5,,,7/31/2026,Fri 07:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260424_14-3851010a-01b7-4839-ba1e-f3527777358e.png,,,,,,,,,,,,,White Sox @ Rays,2026-07-31T23:10:00Z,Fri 07:10pm,Tropicana Field,indoor,,,,,,,,,No,,,3.5,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,Braden Montgomery,RF,,Home Runs,0.5,,,7/31/2026,Fri 07:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260618_16-0f77fc5d-213d-4a9c-8870-e9317108d53a.png,,,,,,,,,,,,,White Sox @ Rays,2026-07-31T23:10:00Z,Fri 07:10pm,Tropicana Field,indoor,,,,,,,,,No,,,3.5,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,Victor Mesa,RF,,Home Runs,0.5,,,7/31/2026,Fri 07:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-4fe260a9-a32f-4137-8df2-b48b046b543b.png,,0.5,12.51,87.49,0.53,87.49,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.1,White Sox @ Rays,2026-07-31T23:10:00Z,Fri 07:10pm,Tropicana Field,indoor,,-699.00,-699,7/31/2026,0.1251,,,,No,,,3.5,26.84209509,73.16,26.84209509,0.13,,0,,0.13,,0.25,0.5,Push
Underdog,MLB,,Nathan Church,CF,,Home Runs,0.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-9cc101f1-932b-4190-af09-d8fc8d90d00e.png,,0.5,8,92,0.26,92,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,7.6,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,"-1,150.00",-1150,7/31/2026,0.08,,,,No,,,3.5,25.17364324,74.83,25.17364324,0.08,,0,,0.08,,0.22,0.5,Push
Underdog,MLB,,Grant McCray,CF,,Home Runs,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-61d6bbe5-5933-44ee-97a3-980bcdfbd152.png,,0.5,8.49,91.51,-1.08,91.51,Under,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,Yes,-1.50,8.3,Giants @ Padres,2026-07-31T01:40:00Z,Thu 09:40pm,Petco Park,outdoor,,"-1,078.00",-1078,7/30/2026,0.0849,,,,No,SD,4.14,2.01,25.35674343,74.64,25.35674343,0.08,,0,,0.08,,0.22,0.5,Push
Underdog,MLB,,Yohendrick Piñango,LF,,Home Runs,0.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260430_15-4fdd40d1-2023-47a8-8fbb-7aafff1ab329.png,,0.5,9.75,90.25,0.16,90.25,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,7.6,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,-926.00,-926,,0.0975,,,,No,,,3.5,25.82551775,74.17,25.82551775,0.10,,0,,0.1,,0.23,0.5,Push
Underdog,MLB,,Blaze Jordan,3B,,Home Runs,0.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260618_16-83300129-34c7-42d4-bd6f-26f674b591e1.png,,0.5,7.64,92.36,0.62,92.36,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,7.6,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,"-1,209.00",-1209,7/31/2026,0.0764,,,,No,,,3.5,25.03883451,74.96,25.03883451,0.08,,0,,0.08,,0.22,0.5,Push
Underdog,MLB,,Luis Campusano,C,,Home Runs,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260403_17-11df9b71-0e8a-4531-b8ef-12cfcfb9d8ff.png,,0.5,14.15,85.85,-1.11,85.85,Under,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,Yes,-1.50,8.3,Giants @ Padres,2026-07-31T01:40:00Z,Thu 09:40pm,Petco Park,outdoor,,-607.00,-607,7/30/2026,0.1415,,,,No,SF,4.46,1.78,27.43953705,72.56,27.43953705,0.14,,0,,0.14,,0.26,0.5,Push
Underdog,MLB,,Carter Jensen,C,,Home Runs,0.5,,,7/31/2026,Fri 08:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_03-22b70e15-8bc4-4ffc-81a9-8d3251303ed5.png,,0.5,26.2,73.8,0.26,73.8,Under,https://www.freeiconspng.com/img/1934,,No,1.40,10.9,Royals @ Rockies,2026-08-01T00:40:00Z,Fri 08:40pm,Coors Field,outdoor,,-282.00,-282,7/31/2026,0.262,,,,No,,,3.5,31.68221104,68.32,31.68221104,0.26,,0,,0.26,,0.34,0.5,Push
Underdog,MLB,,Cole Carrigg,CF,,Home Runs,0.5,,,7/31/2026,Fri 08:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260612_19-88eda900-fcf7-4528-8f47-b2615afdab3a.png,,0.5,13.7,86.3,0.09,86.3,Under,https://www.freeiconspng.com/img/1934,,No,1.40,10.9,Royals @ Rockies,2026-08-01T00:40:00Z,Fri 08:40pm,Coors Field,outdoor,,-630.00,-630,7/31/2026,0.137,,,,No,,,3.5,27.2760922,72.72,27.2760922,0.14,,0,,0.14,,0.26,0.5,Push
Underdog,MLB,,JJ Wetherholt,2B,,Home Runs,0.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260324_03-6b8ee0e4-6279-46d3-936b-2f5d18e07e42.png,,0.5,10.59,89.41,0.13,89.41,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,7.6,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,-844.00,-844,7/31/2026,0.1059,,,,No,,,3.5,26.13639728,73.86,26.13639728,0.11,,0,,0.11,,0.24,0.5,Push
Underdog,MLB,,Drew Romo,C,,Home Runs,0.5,,,7/31/2026,Fri 07:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260506_15-946e46a3-0f4a-4227-b353-30a319348ed6.png,,,,,,,,,,,,,White Sox @ Rays,2026-07-31T23:10:00Z,Fri 07:10pm,Tropicana Field,indoor,,,,,,,,,No,,,3.5,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,Daniel Susac,C,,Home Runs,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260402_16-6d893dc3-3ed0-4eaa-ab90-b1ddd977c8a2.png,,0.5,10.79,89.21,-0.07,89.21,Under,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,Yes,-1.50,8.3,Giants @ Padres,2026-07-31T01:40:00Z,Thu 09:40pm,Petco Park,outdoor,,-827.00,-827,7/30/2026,0.1079,,,,No,SD,4.26,1.9,26.21022396,73.79,26.21022396,0.11,,0,,0.11,,0.24,0.5,Push
Underdog,MLB,,Jase Bowen,RF,,Home Runs,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260722_11-dfd1273d-395a-4438-9a5e-5d6b87c393e9.png,,0.5,10.04,89.96,-1.78,89.96,Under,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,Yes,-1.50,8.3,Giants @ Padres,2026-07-31T01:40:00Z,Thu 09:40pm,Petco Park,outdoor,,-896.00,-896,7/30/2026,0.1004,,,,No,SF,4.52,1.92,25.93299281,74.07,25.93299281,0.10,,0,,0.1,,0.23,0.5,Push
Underdog,MLB,,Donovan Walton,3B,,Home Runs,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260721_12-ba8ec78f-732b-4aae-bc61-30c2e617452c.png,,0.5,10.95,89.05,-3.54,89.05,Under,https://www.freeiconspng.com/img/1934,,No,1.50,10,Red Sox @ Athletics,2026-07-31T01:40:00Z,Thu 09:40pm,Sutter Health Park,outdoor,NBCS-CA,-813.00,-813,7/30/2026,0.1095,,,,No,,,3.5,26.26923217,73.73,26.26923217,0.11,,0,,0.11,,0.24,0.5,Push
Underdog,MLB,,Tommy White,3B,,Home Runs,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260717_12-afbfcf5e-89d5-40ba-b8ef-34217387bca3.png,,0.5,10.18,89.82,-3.64,89.82,Under,https://www.freeiconspng.com/img/1934,,No,1.50,10,Red Sox @ Athletics,2026-07-31T01:40:00Z,Thu 09:40pm,Sutter Health Park,outdoor,NBCS-CA,-882.00,-882,7/30/2026,0.1018,,,,No,,,3.5,25.98482158,74.02,25.98482158,0.10,,0,,0.1,,0.23,0.5,Push
Underdog,MLB,,Jimmy Crooks,C,,Home Runs,0.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260530_15-388b0d7b-6117-43b1-944b-8e28c78d17f1.png,,0.5,9.08,90.92,0.01,90.92,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,7.6,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,"-1,001.00",-1001,7/31/2026,0.0908,,,,No,,,3.5,25.57661656,74.42,25.57661656,0.09,,0,,0.09,,0.23,0.5,Push
Underdog,MLB,,Tristan Peters,CF,,Home Runs,0.5,,,7/31/2026,Fri 07:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260329_17-229d68e2-2688-4004-8569-a3d4a091f82a.png,,,,,,,,,,,,,White Sox @ Rays,2026-07-31T23:10:00Z,Fri 07:10pm,Tropicana Field,indoor,,,,,,,,,No,,,3.5,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,TJ Rumfield,1B,,Home Runs,0.5,,,7/31/2026,Fri 08:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260329_17-93dd8717-b9f4-495b-954b-8bc6b6bcf6e2.png,,0.5,14.46,85.54,0.07,85.54,Under,https://www.freeiconspng.com/img/1934,,No,1.40,10.9,Royals @ Rockies,2026-08-01T00:40:00Z,Fri 08:40pm,Coors Field,outdoor,,-592.00,-592,7/31/2026,0.1446,,,,No,,,3.5,27.55191865,72.45,27.55191865,0.14,,0,,0.14,,0.26,0.5,Push
Underdog,MLB,,Andrew Velazquez,SS,,Home Runs,0.5,,,7/31/2026,Fri 08:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-8795cd8e-0a6d-4207-b0b9-ccedd1822c13.png,,0.5,7.67,92.33,0.59,92.33,Under,https://www.freeiconspng.com/img/1934,,No,1.40,10.9,Royals @ Rockies,2026-08-01T00:40:00Z,Fri 08:40pm,Coors Field,outdoor,,"-1,204.00",-1204,7/31/2026,0.0767,,,,No,,,3.5,25.05007784,74.95,25.05007784,0.08,,0,,0.08,,0.22,0.5,Push
Underdog,MLB,,Yohendrick Piñango,LF,,Total Bases,1.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260430_15-4fdd40d1-2023-47a8-8fbb-7aafff1ab329.png,,,,,,,,,,,,,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,,,,,,,,No,,,3.5,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,Sam Antonacci,LF,,Total Bases,1.5,,,7/31/2026,Fri 07:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260424_14-3851010a-01b7-4839-ba1e-f3527777358e.png,,,,,,,,,,,,,White Sox @ Rays,2026-07-31T23:10:00Z,Fri 07:10pm,Tropicana Field,indoor,,,,,,,,,No,,,3.5,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,Kazuma Okamoto,3B,,Total Bases,1.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_03-c81e7d0e-6677-4f64-8b1c-7b831b8f3afb.png,,1.5,39.97,60.03,0.19,60.03,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,7.6,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,-150.00,-150,7/31/2026,1.1991,,,,No,,,3.5,20.91188962,79.09,20.91188962,1.20,,0,,1.2,,0.97,0.5,Push
Underdog,MLB,,Tommy White,3B,,Total Bases,1.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260717_12-afbfcf5e-89d5-40ba-b8ef-34217387bca3.png,,1.5,39.59,60.41,-5.34,60.41,Under,https://www.freeiconspng.com/img/1934,,No,1.50,10,Red Sox @ Athletics,2026-07-31T01:40:00Z,Thu 09:40pm,Sutter Health Park,outdoor,NBCS-CA,-153.00,-153,7/30/2026,1.1877,,,,No,,,3.5,20.70492959,79.30,20.70492959,1.19,,0,,1.19,,0.96,0.5,Push
Underdog,MLB,,Munetaka Murakami,1B,,Total Bases,1.5,,,7/31/2026,Fri 07:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260407_15-3e133b70-a0ee-4f6d-870b-8bdad776193c.png,,,,,,,,,,,,,White Sox @ Rays,2026-07-31T23:10:00Z,Fri 07:10pm,Tropicana Field,indoor,,,,,,,,,No,,,3.5,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,Cole Carrigg,CF,,Total Bases,1.5,,,7/31/2026,Fri 08:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260612_19-88eda900-fcf7-4528-8f47-b2615afdab3a.png,,1.5,49.28,50.72,-7.09,50.72,Under,https://www.freeiconspng.com/img/1934,,No,1.40,10.9,Royals @ Rockies,2026-08-01T00:40:00Z,Fri 08:40pm,Coors Field,outdoor,,-103.00,-103,7/31/2026,1.4784,,,,No,,,3.5,26.02680973,73.97,26.02680973,1.48,,0,,1.48,,1.15,0.5,Push
Underdog,MLB,,Braden Montgomery,RF,,Total Bases,1.5,,,7/31/2026,Fri 07:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260618_16-0f77fc5d-213d-4a9c-8870-e9317108d53a.png,,,,,,,,,,,,,White Sox @ Rays,2026-07-31T23:10:00Z,Fri 07:10pm,Tropicana Field,indoor,,,,,,,,,No,,,3.5,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,TJ Rumfield,1B,,Total Bases,1.5,,,7/31/2026,Fri 08:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260329_17-93dd8717-b9f4-495b-954b-8bc6b6bcf6e2.png,,1.5,48.58,51.42,-6.39,51.42,Under,https://www.freeiconspng.com/img/1934,,No,1.40,10.9,Royals @ Rockies,2026-08-01T00:40:00Z,Fri 08:40pm,Coors Field,outdoor,,-106.00,-106,7/31/2026,1.4574,,,,No,,,3.5,25.64058844,74.36,25.64058844,1.46,,0,,1.46,,1.14,0.5,Push
Underdog,MLB,,Carter Jensen,C,,Total Bases,1.5,,,7/31/2026,Fri 08:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_03-22b70e15-8bc4-4ffc-81a9-8d3251303ed5.png,,1.5,52.33,47.67,-10.14,52.33,Over,https://www.freeiconspng.com/img/1934,,No,1.40,10.9,Royals @ Rockies,2026-08-01T00:40:00Z,Fri 08:40pm,Coors Field,outdoor,,-110.00,-110,7/31/2026,1.5699,,,,No,,,3.5,27.70959318,72.29,27.70959318,1.57,,0,,1.57,,1.21,0.5,Good Bet
Underdog,MLB,,Tommy White,3B,,Hitter Fantasy Score,5.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260717_12-afbfcf5e-89d5-40ba-b8ef-34217387bca3.png,,,,,,,,,,,,,Red Sox @ Athletics,2026-07-31T01:40:00Z,Thu 09:40pm,Sutter Health Park,outdoor,NBCS-CA,,,,,,,,No,,,3.5,,,,0.00,,0,,5.42,,3.96,2.5,Push
Underdog,MLB,,Kyle Leahy,SP,,Pitching Outs,16.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-66ca1e33-1303-4354-9f94-edae0d332456.png,,,,,,,,,,,,,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,,,,,,,,No,,,5,,,,0.00,,0,,0,,0,0,Push
Underdog,MLB,,Mason Barnett,SP,,Hits Allowed,3.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260730_12-3937b4a0-cea7-4377-afc5-3e933a77ebf1.png,,,,,,,,,,,,,Red Sox @ Athletics,2026-07-31T01:40:00Z,Thu 09:40pm,Sutter Health Park,outdoor,NBCS-CA,,,,,,,,No,,,5,,,,0.00,,0,,0,,3.5,3.5,Push
Underdog,MLB,,Kyle Leahy,SP,,Hits Allowed,5.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-66ca1e33-1303-4354-9f94-edae0d332456.png,,,,,,,,,,,,,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,,,,,,,,No,,,5,,,,0.00,,0,,0,,3.5,3.5,Push
Underdog,MLB,,Mason Barnett,SP,,Earned Runs Allowed,1.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260730_12-3937b4a0-cea7-4377-afc5-3e933a77ebf1.png,,,,,,,,,,,,,Red Sox @ Athletics,2026-07-31T01:40:00Z,Thu 09:40pm,Sutter Health Park,outdoor,NBCS-CA,,,,,,,,No,,,5,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,Kyle Leahy,SP,,Earned Runs Allowed,2.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-66ca1e33-1303-4354-9f94-edae0d332456.png,,,,,,,,,,,,,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,,,,,,,,No,,,5,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,Mason Barnett,SP,,Walks Allowed,1.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260730_12-3937b4a0-cea7-4377-afc5-3e933a77ebf1.png,,,,,,,,,,,,,Red Sox @ Athletics,2026-07-31T01:40:00Z,Thu 09:40pm,Sutter Health Park,outdoor,NBCS-CA,,,,,,,,No,,,5,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,Kyle Leahy,SP,,Walks Allowed,1.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-66ca1e33-1303-4354-9f94-edae0d332456.png,,,,,,,,,,,,,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,,,,,,,,No,,,5,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,Jase Bowen,RF,,Hits,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260722_11-dfd1273d-395a-4438-9a5e-5d6b87c393e9.png,,0.5,46.75,53.25,-1.91,53.25,Under,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,Yes,-1.50,8.3,Giants @ Padres,2026-07-31T01:40:00Z,Thu 09:40pm,Petco Park,outdoor,,-114.00,-114,7/30/2026,0.4675,,,,No,SF,4.52,1.92,38.35327005,61.65,38.35327005,0.47,,0,,0.47,,0.48,0.5,Push
Underdog,MLB,,Andrew Velazquez,SS,,Hits,0.5,,,7/31/2026,Fri 08:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-8795cd8e-0a6d-4207-b0b9-ccedd1822c13.png,,0.5,51.91,48.09,-9.72,51.91,Over,https://www.freeiconspng.com/img/1934,,No,1.40,10.9,Royals @ Rockies,2026-08-01T00:40:00Z,Fri 08:40pm,Coors Field,outdoor,,-108.00,-108,7/31/2026,0.5191,,,,No,,,3.5,39.92341374,60.08,39.92341374,0.52,,0,,0.52,,0.51,0.5,Good Bet
Underdog,MLB,,Drew Romo,C,,Hits,0.5,,,7/31/2026,Fri 07:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260506_15-946e46a3-0f4a-4227-b353-30a319348ed6.png,,,,,,,,,,,,,White Sox @ Rays,2026-07-31T23:10:00Z,Fri 07:10pm,Tropicana Field,indoor,,,,,,,,,No,,,3.5,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,Donovan Walton,3B,,Hits,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260721_12-ba8ec78f-732b-4aae-bc61-30c2e617452c.png,,0.5,59.35,40.65,-4.29,59.35,Over,https://www.freeiconspng.com/img/1934,,No,1.50,10,Red Sox @ Athletics,2026-07-31T01:40:00Z,Thu 09:40pm,Sutter Health Park,outdoor,NBCS-CA,-146.00,-146,7/30/2026,0.5935,,,,No,,,3.5,42.11720524,57.88,42.11720524,0.59,,0,,0.59,,0.56,0.5,Good Bet
Underdog,MLB,,Munetaka Murakami,1B,,Hits,0.5,,,7/31/2026,Fri 07:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260407_15-3e133b70-a0ee-4f6d-870b-8bdad776193c.png,,,,,,,,,,,,,White Sox @ Rays,2026-07-31T23:10:00Z,Fri 07:10pm,Tropicana Field,indoor,,,,,,,,,No,,,3.5,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,Luis Campusano,C,,Hits,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260403_17-11df9b71-0e8a-4531-b8ef-12cfcfb9d8ff.png,,0.5,56.94,43.06,-4,56.94,Over,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,Yes,-1.50,8.3,Giants @ Padres,2026-07-31T01:40:00Z,Thu 09:40pm,Petco Park,outdoor,,-132.00,-132,7/30/2026,0.5694,,,,No,SF,4.46,1.78,41.41549827,58.58,41.41549827,0.57,,0,,0.57,,0.55,0.5,Good Bet
Underdog,MLB,,Sam Antonacci,LF,,Hits,0.5,,,7/31/2026,Fri 07:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260424_14-3851010a-01b7-4839-ba1e-f3527777358e.png,,,,,,,,,,,,,White Sox @ Rays,2026-07-31T23:10:00Z,Fri 07:10pm,Tropicana Field,indoor,,,,,,,,,No,,,3.5,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,Grant McCray,CF,,Hits,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-61d6bbe5-5933-44ee-97a3-980bcdfbd152.png,,0.5,47.6,52.4,-2.55,52.4,Under,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,Yes,-1.50,8.3,Giants @ Padres,2026-07-31T01:40:00Z,Thu 09:40pm,Petco Park,outdoor,,-110.00,-110,7/30/2026,0.476,,,,No,SD,4.14,2.01,38.6147127,61.39,38.6147127,0.48,,0,,0.48,,0.48,0.5,Push
Underdog,MLB,,Tristan Peters,CF,,Hits,0.5,,,7/31/2026,Fri 07:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260329_17-229d68e2-2688-4004-8569-a3d4a091f82a.png,,,,,,,,,,,,,White Sox @ Rays,2026-07-31T23:10:00Z,Fri 07:10pm,Tropicana Field,indoor,,,,,,,,,No,,,3.5,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,Blaze Jordan,3B,,Hits,0.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260618_16-83300129-34c7-42d4-bd6f-26f674b591e1.png,,0.5,55.07,44.93,0.12,55.07,Over,https://www.freeiconspng.com/img/1934,,Yes,-1.40,7.6,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,-123.00,-123,7/31/2026,0.5507,,,,No,,,3.5,40.86516438,59.13,40.86516438,0.55,,0,,0.55,,0.53,0.5,Good Bet
Underdog,MLB,,Nathan Church,CF,,Hits,0.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-9cc101f1-932b-4190-af09-d8fc8d90d00e.png,,0.5,50.21,49.79,-8.02,50.21,Over,https://www.freeiconspng.com/img/1934,,Yes,-1.40,7.6,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,-101.00,-101,7/31/2026,0.5021,,,,No,,,3.5,39.41058632,60.59,39.41058632,0.50,,0,,0.5,,0.5,0.5,Good Bet
